blue,green,red,color
0.7632760784313726,0.8386368627450981,0.8689996078431373,white
0.7473933333333334,0.8245490196078432,0.853221568627451,white
0.7453043137254902,0.781067843137255,0.8179054901960784,white
0.7393639215686275,0.7819427450980393,0.8200117647058824,white
0.7365749019607843,0.7602054901960785,0.7925145098039216,white
0.7296980392156863,0.8441839215686275,0.8796764705882354,white
0.7378545098039216,0.8374325490196078,0.8683266666666667,white
0.7432909803921569,0.8236701960784314,0.8502588235294117,white
0.7465439215686275,0.8346839215686275,0.8714490196078432,white
0.69636,0.808707843137255,0.8539933333333334,white
0.9459298039215687,0.955686274509804,0.9925419607843138,white
0.9197321568627451,0.9528352941176471,0.990570980392157,white
0.8814521568627451,0.8364541176470589,0.8453427450980392,white
0.9263843137254902,0.8403105882352941,0.8423235294117648,white
0.9136811764705883,0.8309623529411766,0.8335960784313726,white
0.9097752941176471,0.8274541176470588,0.8325176470588236,white
0.8509380392156863,0.7726556862745099,0.7773145098039216,white
0.885915294117647,0.8043047058823529,0.8137874509803922,white
0.725524705882353,0.8057274509803921,0.8134078431372549,white
0.8540152941176471,0.9828070588235295,0.9940435294117648,white
0.8353976470588236,0.9591325490196079,0.9838039215686275,white
